team,total_points,date,id,id_num,team_short
Philippines,289,2018-05-17,id12189,12189,PHI
Kenya,289,2018-05-17,id12189,12189,KEN
Zimbabwe,287,2018-05-17,id12189,12189,ZIM
Madagascar,284,2018-05-17,id12189,12189,MAD
Central African Republic,283,2018-05-17,id12189,12189,CTA
Bahrain,281,2018-05-17,id12189,12189,BHR
Kazakhstan,273,2018-05-17,id12189,12189,KAZ
Jordan,272,2018-05-17,id12189,12189,JOR
Malawi,269,2018-05-17,id12189,12189,MWI
Tajikistan,266,2018-05-17,id12189,12189,TJK
Chinese Taipei,263,2018-05-17,id12189,12189,TPE
Thailand,253,2018-05-17,id12189,12189,THA
Rwanda,252,2018-05-17,id12189,12189,RWA
Yemen,251,2018-05-17,id12189,12189,YEM
Antigua and Barbuda,251,2018-05-17,id12189,12189,ATG
Azerbaijan,245,2018-05-17,id12189,12189,AZE
Sudan,245,2018-05-17,id12189,12189,SDN
Turkmenistan,242,2018-05-17,id12189,12189,TKM
Togo,242,2018-05-17,id12189,12189,TOG
St. Kitts and Nevis,241,2018-05-17,id12189,12189,SKN
Swaziland,240,2018-05-17,id12189,12189,SWZ
Andorra,230,2018-05-17,id12189,12189,AND
New Zealand,229,2018-05-17,id12189,12189,NZL
Lithuania,229,2018-05-17,id12189,12189,LTU
Myanmar,227,2018-05-17,id12189,12189,MYA
Nicaragua,224,2018-05-17,id12189,12189,NCA
Tanzania,223,2018-05-17,id12189,12189,TAN
Angola,221,2018-05-17,id12189,12189,ANG
Latvia,217,2018-05-17,id12189,12189,LVA
Afghanistan,199,2018-05-17,id12189,12189,AFG
Guatemala,198,2018-05-17,id12189,12189,GUA
Botswana,195,2018-05-17,id12189,12189,BOT
Comoros,195,2018-05-17,id12189,12189,COM
Hong Kong,194,2018-05-17,id12189,12189,HKG
Equatorial Guinea,190,2018-05-17,id12189,12189,EQG
Ethiopia,188,2018-05-17,id12189,12189,ETH
Burundi,188,2018-05-17,id12189,12189,BDI
Maldives,183,2018-05-17,id12189,12189,MDV
Dominican Republic,175,2018-05-17,id12189,12189,DOM
Lesotho,172,2018-05-17,id12189,12189,LES
Liberia,167,2018-05-17,id12189,12189,LBR
Kosovo,164,2018-05-17,id12189,12189,KOS
Solomon Islands,162,2018-05-17,id12189,12189,SOL
Suriname,140,2018-05-17,id12189,12189,SUR
Vanuatu,136,2018-05-17,id12189,12189,VAN
New Caledonia,135,2018-05-17,id12189,12189,NCL
South Sudan,130,2018-05-17,id12189,12189,SSD
Barbados,129,2018-05-17,id12189,12189,BRB
Puerto Rico,128,2018-05-17,id12189,12189,PUR
Kuwait,126,2018-05-17,id12189,12189,KUW
Mauritius,124,2018-05-17,id12189,12189,MRI
Tahiti,117,2018-05-17,id12189,12189,TAH
Grenada,113,2018-05-17,id12189,12189,GRN
Indonesia,111,2018-05-17,id12189,12189,IDN
Guyana,111,2018-05-17,id12189,12189,GUY
Nepal,111,2018-05-17,id12189,12189,NEP
Fiji,110,2018-05-17,id12189,12189,FIJ
Chad,108,2018-05-17,id12189,12189,CHA
Belize,107,2018-05-17,id12189,12189,BLZ
Cambodia,105,2018-05-17,id12189,12189,CAM
Malaysia,104,2018-05-17,id12189,12189,MAS
Singapore,102,2018-05-17,id12189,12189,SGP
Moldova,98,2018-05-17,id12189,12189,MDA
St. Lucia,95,2018-05-17,id12189,12189,LCA
Gambia,94,2018-05-17,id12189,12189,GAM
St. Vincent / Grenadines,91,2018-05-17,id12189,12189,VIN
Dominica,86,2018-05-17,id12189,12189,DMA
Bermuda,82,2018-05-17,id12189,12189,BER
Laos,80,2018-05-17,id12189,12189,LAO
Papua New Guinea,78,2018-05-17,id12189,12189,PNG
Liechtenstein,77,2018-05-17,id12189,12189,LIE
Cuba,75,2018-05-17,id12189,12189,CUB
Aruba,75,2018-05-17,id12189,12189,ARU
Bhutan,68,2018-05-17,id12189,12189,BHU
Malta,62,2018-05-17,id12189,12189,MLT
Macau,60,2018-05-17,id12189,12189,MAC
Sao Tome e Principe,59,2018-05-17,id12189,12189,STP
Mongolia,51,2018-05-17,id12189,12189,MNG
Guam,45,2018-05-17,id12189,12189,GUM
Timor-Leste,44,2018-05-17,id12189,12189,TLS
American Samoa,38,2018-05-17,id12189,12189,ASA
Cook Islands,38,2018-05-17,id12189,12189,COK
Samoa,38,2018-05-17,id12189,12189,SAM
Seychelles,37,2018-05-17,id12189,12189,SEY
Brunei Darussalam,36,2018-05-17,id12189,12189,BRU
Gibraltar,34,2018-05-17,id12189,12189,GIB
Bangladesh,33,2018-05-17,id12189,12189,BAN
Djibouti,27,2018-05-17,id12189,12189,DJI
US Virgin Islands,18,2018-05-17,id12189,12189,VIR
Montserrat,17,2018-05-17,id12189,12189,MSR
Sri Lanka,17,2018-05-17,id12189,12189,SRI
Turks and Caicos Islands,13,2018-05-17,id12189,12189,TCA
Pakistan,10,2018-05-17,id12189,12189,PAK
Cayman Islands,9,2018-05-17,id12189,12189,CAY
San Marino,8,2018-05-17,id12189,12189,SMR
British Virgin Islands,4,2018-05-17,id12189,12189,VGB
Anguilla,0,2018-05-17,id12189,12189,AIA
Bahamas,0,2018-05-17,id12189,12189,BAH
Eritrea,0,2018-05-17,id12189,12189,ERI
Somalia,0,2018-05-17,id12189,12189,SOM
Tonga,0,2018-05-17,id12189,12189,TGA
Germany,1533,2018-04-12,id12154,12154,GER
Brazil,1384,2018-04-12,id12154,12154,BRA
Belgium,1346,2018-04-12,id12154,12154,BEL
Portugal,1306,2018-04-12,id12154,12154,POR
Argentina,1254,2018-04-12,id12154,12154,ARG
Switzerland,1179,2018-04-12,id12154,12154,SUI
France,1166,2018-04-12,id12154,12154,FRA
Spain,1162,2018-04-12,id12154,12154,ESP
Chile,1146,2018-04-12,id12154,12154,CHI
Poland,1118,2018-04-12,id12154,12154,POL
Peru,1106,2018-04-12,id12154,12154,PER
Denmark,1054,2018-04-12,id12154,12154,DEN
England,1040,2018-04-12,id12154,12154,ENG
Tunisia,1012,2018-04-12,id12154,12154,TUN
Mexico,1008,2018-04-12,id12154,12154,MEX
Colombia,989,2018-04-12,id12154,12154,COL
Uruguay,976,2018-04-12,id12154,12154,URU
Croatia,975,2018-04-12,id12154,12154,CRO
Netherlands,969,2018-04-12,id12154,12154,NED
Italy,947,2018-04-12,id12154,12154,ITA
Wales,931,2018-04-12,id12154,12154,WAL
Iceland,930,2018-04-12,id12154,12154,ISL
Sweden,889,2018-04-12,id12154,12154,SWE
USA,880,2018-04-12,id12154,12154,USA
Costa Rica,858,2018-04-12,id12154,12154,CRC
Austria,841,2018-04-12,id12154,12154,AUT
Northern Ireland,837,2018-04-12,id12154,12154,NIR
Senegal,825,2018-04-12,id12154,12154,SEN
Slovakia,786,2018-04-12,id12154,12154,SVK
Ukraine,777,2018-04-12,id12154,12154,UKR
Republic of Ireland,776,2018-04-12,id12154,12154,IRL
Romania,737,2018-04-12,id12154,12154,ROU
Paraguay,737,2018-04-12,id12154,12154,PAR
Scotland,735,2018-04-12,id12154,12154,SCO
Serbia,732,2018-04-12,id12154,12154,SRB
IR Iran,727,2018-04-12,id12154,12154,IRN
Turkey,714,2018-04-12,id12154,12154,TUR
Congo DR,711,2018-04-12,id12154,12154,COD
Venezuela,709,2018-04-12,id12154,12154,VEN
Australia,700,2018-04-12,id12154,12154,AUS
Bosnia and Herzegovina,688,2018-04-12,id12154,12154,BIH
Morocco,681,2018-04-12,id12154,12154,MAR
Montenegro,671,2018-04-12,id12154,12154,MNE
Greece,657,2018-04-12,id12154,12154,GRE
Czech Republic,647,2018-04-12,id12154,12154,CZE
Egypt,636,2018-04-12,id12154,12154,EGY
Nigeria,635,2018-04-12,id12154,12154,NGA
Jamaica,612,2018-04-12,id12154,12154,JAM
Norway,608,2018-04-12,id12154,12154,NOR
Hungary,604,2018-04-12,id12154,12154,HUN
Cameroon,603,2018-04-12,id12154,12154,CMR
Ghana,603,2018-04-12,id12154,12154,GHA
Burkina Faso,591,2018-04-12,id12154,12154,BFA
Bulgaria,583,2018-04-12,id12154,12154,BUL
Panama,575,2018-04-12,id12154,12154,PAN
Albania,549,2018-04-12,id12154,12154,ALB
Bolivia,548,2018-04-12,id12154,12154,BOL
Cape Verde Islands,545,2018-04-12,id12154,12154,CPV
Honduras,530,2018-04-12,id12154,12154,HON
Japan,528,2018-04-12,id12154,12154,JPN
Korea Republic,520,2018-04-12,id12154,12154,KOR
Algeria,516,2018-04-12,id12154,12154,ALG
Finland,507,2018-04-12,id12154,12154,FIN
Ecuador,506,2018-04-12,id12154,12154,ECU
Slovenia,495,2018-04-12,id12154,12154,SVN
Russia,493,2018-04-12,id12154,12154,RUS
Mali,462,2018-04-12,id12154,12154,MLI
Côte d'Ivoire,458,2018-04-12,id12154,12154,CIV
Guinea,450,2018-04-12,id12154,12154,GUI
Saudi Arabia,445,2018-04-12,id12154,12154,KSA
Curaçao,439,2018-04-12,id12154,12154,CUW
South Africa,433,2018-04-12,id12154,12154,RSA
China PR,431,2018-04-12,id12154,12154,CHN
Uganda,426,2018-04-12,id12154,12154,UGA
Kyrgyz Republic,424,2018-04-12,id12154,12154,KGZ
Syria,423,2018-04-12,id12154,12154,SYR
FYR Macedonia,422,2018-04-12,id12154,12154,MKD
Zambia,413,2018-04-12,id12154,12154,ZAM
Belarus,410,2018-04-12,id12154,12154,BLR
Canada,407,2018-04-12,id12154,12154,CAN
United Arab Emirates,405,2018-04-12,id12154,12154,UAE
Lebanon,404,2018-04-12,id12154,12154,LIB
Luxembourg,401,2018-04-12,id12154,12154,LUX
Palestine,401,2018-04-12,id12154,12154,PLE
El Salvador,392,2018-04-12,id12154,12154,SLV
Cyprus,386,2018-04-12,id12154,12154,CYP
Oman,383,2018-04-12,id12154,12154,OMA
Uzbekistan,381,2018-04-12,id12154,12154,UZB
Iraq,381,2018-04-12,id12154,12154,IRQ
Benin,379,2018-04-12,id12154,12154,BEN
Congo,378,2018-04-12,id12154,12154,CGO
Trinidad and Tobago,374,2018-04-12,id12154,12154,TRI
Gabon,374,2018-04-12,id12154,12154,GAB
Estonia,364,2018-04-12,id12154,12154,EST
Faroe Islands,364,2018-04-12,id12154,12154,FRO
Georgia,362,2018-04-12,id12154,12154,GEO
India,354,2018-04-12,id12154,12154,IND
Armenia,347,2018-04-12,id12154,12154,ARM
Israel,347,2018-04-12,id12154,12154,ISR
Libya,341,2018-04-12,id12154,12154,LBY
Qatar,339,2018-04-12,id12154,12154,QAT
Sierra Leone,332,2018-04-12,id12154,12154,SLE
Vietnam,331,2018-04-12,id12154,12154,VIE
Guinea-Bissau,330,2018-04-12,id12154,12154,GNB
Mauritania,323,2018-04-12,id12154,12154,MTN
Mozambique,311,2018-04-12,id12154,12154,MOZ
Namibia,305,2018-04-12,id12154,12154,NAM
Haiti,302,2018-04-12,id12154,12154,HAI
Niger,299,2018-04-12,id12154,12154,NIG
Zimbabwe,295,2018-04-12,id12154,12154,ZIM
Madagascar,293,2018-04-12,id12154,12154,MAD
Korea DPR,292,2018-04-12,id12154,12154,PRK
Kenya,289,2018-04-12,id12154,12154,KEN
Philippines,289,2018-04-12,id12154,12154,PHI
Central African Republic,283,2018-04-12,id12154,12154,CTA
Bahrain,281,2018-04-12,id12154,12154,BHR
Jordan,272,2018-04-12,id12154,12154,JOR
Tajikistan,271,2018-04-12,id12154,12154,TJK
Kazakhstan,269,2018-04-12,id12154,12154,KAZ
Malawi,267,2018-04-12,id12154,12154,MWI
Chinese Taipei,263,2018-04-12,id12154,12154,TPE
Thailand,253,2018-04-12,id12154,12154,THA
Rwanda,252,2018-04-12,id12154,12154,RWA
Antigua and Barbuda,251,2018-04-12,id12154,12154,ATG
Yemen,250,2018-04-12,id12154,12154,YEM
St. Kitts and Nevis,245,2018-04-12,id12154,12154,SKN
Azerbaijan,245,2018-04-12,id12154,12154,AZE
Sudan,245,2018-04-12,id12154,12154,SDN
Turkmenistan,242,2018-04-12,id12154,12154,TKM
Togo,242,2018-04-12,id12154,12154,TOG
Swaziland,240,2018-04-12,id12154,12154,SWZ
Andorra,230,2018-04-12,id12154,12154,AND
New Zealand,229,2018-04-12,id12154,12154,NZL
Lithuania,229,2018-04-12,id12154,12154,LTU
Myanmar,227,2018-04-12,id12154,12154,MYA
Nicaragua,224,2018-04-12,id12154,12154,NCA
Tanzania,223,2018-04-12,id12154,12154,TAN
Angola,221,2018-04-12,id12154,12154,ANG
Latvia,217,2018-04-12,id12154,12154,LVA
Guatemala,198,2018-04-12,id12154,12154,GUA
Comoros,195,2018-04-12,id12154,12154,COM
Hong Kong,194,2018-04-12,id12154,12154,HKG
Afghanistan,194,2018-04-12,id12154,12154,AFG
Equatorial Guinea,190,2018-04-12,id12154,12154,EQG
Ethiopia,188,2018-04-12,id12154,12154,ETH
Burundi,188,2018-04-12,id12154,12154,BDI
Maldives,183,2018-04-12,id12154,12154,MDV
Botswana,176,2018-04-12,id12154,12154,BOT
Dominican Republic,175,2018-04-12,id12154,12154,DOM
Lesotho,175,2018-04-12,id12154,12154,LES
Liberia,167,2018-04-12,id12154,12154,LBR
Kosovo,164,2018-04-12,id12154,12154,KOS
Solomon Islands,162,2018-04-12,id12154,12154,SOL
Suriname,140,2018-04-12,id12154,12154,SUR
South Sudan,139,2018-04-12,id12154,12154,SSD
Vanuatu,136,2018-04-12,id12154,12154,VAN
New Caledonia,135,2018-04-12,id12154,12154,NCL
Puerto Rico,128,2018-04-12,id12154,12154,PUR
Mauritius,122,2018-04-12,id12154,12154,MRI
Barbados,118,2018-04-12,id12154,12154,BRB
Tahiti,117,2018-04-12,id12154,12154,TAH
Indonesia,111,2018-04-12,id12154,12154,IDN
Guyana,111,2018-04-12,id12154,12154,GUY
Nepal,111,2018-04-12,id12154,12154,NEP
Chad,110,2018-04-12,id12154,12154,CHA
Fiji,110,2018-04-12,id12154,12154,FIJ
Belize,107,2018-04-12,id12154,12154,BLZ
St. Lucia,105,2018-04-12,id12154,12154,LCA
Cambodia,105,2018-04-12,id12154,12154,CAM
Malaysia,104,2018-04-12,id12154,12154,MAS
Grenada,103,2018-04-12,id12154,12154,GRN
Singapore,102,2018-04-12,id12154,12154,SGP
Moldova,98,2018-04-12,id12154,12154,MDA
St. Vincent / Grenadines,95,2018-04-12,id12154,12154,VIN
Gambia,94,2018-04-12,id12154,12154,GAM
Kuwait,88,2018-04-12,id12154,12154,KUW
Dominica,88,2018-04-12,id12154,12154,DMA
Bermuda,82,2018-04-12,id12154,12154,BER
Laos,80,2018-04-12,id12154,12154,LAO
Papua New Guinea,78,2018-04-12,id12154,12154,PNG
Liechtenstein,77,2018-04-12,id12154,12154,LIE
Cuba,75,2018-04-12,id12154,12154,CUB
Aruba,75,2018-04-12,id12154,12154,ARU
Bhutan,68,2018-04-12,id12154,12154,BHU
Malta,62,2018-04-12,id12154,12154,MLT
Macau,60,2018-04-12,id12154,12154,MAC
Sao Tome e Principe,59,2018-04-12,id12154,12154,STP
Mongolia,51,2018-04-12,id12154,12154,MNG
Guam,45,2018-04-12,id12154,12154,GUM
Timor-Leste,44,2018-04-12,id12154,12154,TLS
American Samoa,38,2018-04-12,id12154,12154,ASA
Cook Islands,38,2018-04-12,id12154,12154,COK
Samoa,38,2018-04-12,id12154,12154,SAM
Brunei Darussalam,36,2018-04-12,id12154,12154,BRU
Seychelles,36,2018-04-12,id12154,12154,SEY
Gibraltar,34,2018-04-12,id12154,12154,GIB
Bangladesh,33,2018-04-12,id12154,12154,BAN
Djibouti,27,2018-04-12,id12154,12154,DJI
US Virgin Islands,18,2018-04-12,id12154,12154,VIR
Montserrat,17,2018-04-12,id12154,12154,MSR
Sri Lanka,17,2018-04-12,id12154,12154,SRI
Turks and Caicos Islands,13,2018-04-12,id12154,12154,TCA
Pakistan,10,2018-04-12,id12154,12154,PAK
Cayman Islands,9,2018-04-12,id12154,12154,CAY
San Marino,8,2018-04-12,id12154,12154,SMR
British Virgin Islands,4,2018-04-12,id12154,12154,VGB
Anguilla,0,2018-04-12,id12154,12154,AIA
Bahamas,0,2018-04-12,id12154,12154,BAH
Eritrea,0,2018-04-12,id12154,12154,ERI
Somalia,0,2018-04-12,id12154,12154,SOM
Tonga,0,2018-04-12,id12154,12154,TGA
Germany,1609,2018-03-15,id12126,12126,GER
Brazil,1489,2018-03-15,id12126,12126,BRA
Portugal,1360,2018-03-15,id12126,12126,POR
Argentina,1359,2018-03-15,id12126,12126,ARG
Belgium,1337,2018-03-15,id12126,12126,BEL
Poland,1228,2018-03-15,id12126,12126,POL
Spain,1228,2018-03-15,id12126,12126,ESP
Switzerland,1197,2018-03-15,id12126,12126,SUI
France,1185,2018-03-15,id12126,12126,FRA
Chile,1161,2018-03-15,id12126,12126,CHI
Peru,1128,2018-03-15,id12126,12126,PER
Denmark,1108,2018-03-15,id12126,12126,DEN
Colombia,1106,2018-03-15,id12126,12126,COL
Italy,1062,2018-03-15,id12126,12126,ITA
Croatia,1053,2018-03-15,id12126,12126,CRO
England,1047,2018-03-15,id12126,12126,ENG
Mexico,1038,2018-03-15,id12126,12126,MEX
Iceland,1026,2018-03-15,id12126,12126,ISL
Sweden,1002,2018-03-15,id12126,12126,SWE
Wales,984,2018-03-15,id12126,12126,WAL
Netherlands,964,2018-03-15,id12126,12126,NED
Uruguay,931,2018-03-15,id12126,12126,URU
Tunisia,920,2018-03-15,id12126,12126,TUN
Northern Ireland,879,2018-03-15,id12126,12126,NIR
USA,876,2018-03-15,id12126,12126,USA
Costa Rica,872,2018-03-15,id12126,12126,CRC
Senegal,862,2018-03-15,id12126,12126,SEN
Austria,826,2018-03-15,id12126,12126,AUT
Slovakia,822,2018-03-15,id12126,12126,SVK
Paraguay,816,2018-03-15,id12126,12126,PAR
Republic of Ireland,804,2018-03-15,id12126,12126,IRL
Scotland,797,2018-03-15,id12126,12126,SCO
IR Iran,792,2018-03-15,id12126,12126,IRN
Serbia,780,2018-03-15,id12126,12126,SRB
Ukraine,778,2018-03-15,id12126,12126,UKR
Romania,749,2018-03-15,id12126,12126,ROU
Australia,740,2018-03-15,id12126,12126,AUS
Turkey,730,2018-03-15,id12126,12126,TUR
Congo DR,728,2018-03-15,id12126,12126,COD
Bulgaria,715,2018-03-15,id12126,12126,BUL
Bosnia and Herzegovina,700,2018-03-15,id12126,12126,BIH
Morocco,694,2018-03-15,id12126,12126,MAR
Czech Republic,690,2018-03-15,id12126,12126,CZE
Egypt,687,2018-03-15,id12126,12126,EGY
Greece,685,2018-03-15,id12126,12126,GRE
Montenegro,675,2018-03-15,id12126,12126,MNE
Bolivia,674,2018-03-15,id12126,12126,BOL
Venezuela,659,2018-03-15,id12126,12126,VEN
Jamaica,643,2018-03-15,id12126,12126,JAM
Hungary,637,2018-03-15,id12126,12126,HUN
Cameroon,611,2018-03-15,id12126,12126,CMR
Nigeria,609,2018-03-15,id12126,12126,NGA
Panama,605,2018-03-15,id12126,12126,PAN
Ghana,602,2018-03-15,id12126,12126,GHA
Japan,593,2018-03-15,id12126,12126,JPN
Burkina Faso,587,2018-03-15,id12126,12126,BFA
Norway,578,2018-03-15,id12126,12126,NOR
Albania,557,2018-03-15,id12126,12126,ALB
Korea Republic,554,2018-03-15,id12126,12126,KOR
Algeria,553,2018-03-15,id12126,12126,ALG
Cape Verde Islands,539,2018-03-15,id12126,12126,CPV
Slovenia,537,2018-03-15,id12126,12126,SVN
Russia,531,2018-03-15,id12126,12126,RUS
Honduras,517,2018-03-15,id12126,12126,HON
Ecuador,508,2018-03-15,id12126,12126,ECU
China PR,508,2018-03-15,id12126,12126,CHN
Mali,506,2018-03-15,id12126,12126,MLI
Finland,503,2018-03-15,id12126,12126,FIN
Saudi Arabia,494,2018-03-15,id12126,12126,KSA
Guinea,484,2018-03-15,id12126,12126,GUI
Côte d'Ivoire,479,2018-03-15,id12126,12126,CIV
Uzbekistan,451,2018-03-15,id12126,12126,UZB
Palestine,449,2018-03-15,id12126,12126,PLE
Syria,442,2018-03-15,id12126,12126,SYR
FYR Macedonia,441,2018-03-15,id12126,12126,MKD
South Africa,440,2018-03-15,id12126,12126,RSA
Zambia,438,2018-03-15,id12126,12126,ZAM
Uganda,435,2018-03-15,id12126,12126,UGA
Trinidad and Tobago,430,2018-03-15,id12126,12126,TRI
United Arab Emirates,430,2018-03-15,id12126,12126,UAE
Benin,427,2018-03-15,id12126,12126,BEN
Curacao,407,2018-03-15,id12126,12126,CUW
Luxembourg,405,2018-03-15,id12126,12126,LUX
Iraq,405,2018-03-15,id12126,12126,IRQ
Haiti,403,2018-03-15,id12126,12126,HAI
Estonia,399,2018-03-15,id12126,12126,EST
El Salvador,390,2018-03-15,id12126,12126,SLV
Lebanon,390,2018-03-15,id12126,12126,LIB
Congo,390,2018-03-15,id12126,12126,CGO
Canada,388,2018-03-15,id12126,12126,CAN
Armenia,385,2018-03-15,id12126,12126,ARM
Cyprus,378,2018-03-15,id12126,12126,CYP
Belarus,376,2018-03-15,id12126,12126,BLR
Israel,375,2018-03-15,id12126,12126,ISR
Gabon,371,2018-03-15,id12126,12126,GAB
Guinea-Bissau,368,2018-03-15,id12126,12126,GNB
Faroe Islands,364,2018-03-15,id12126,12126,FRO
Sierra Leone,360,2018-03-15,id12126,12126,SLE
India,339,2018-03-15,id12126,12126,IND
Libya,339,2018-03-15,id12126,12126,LBY
Qatar,332,2018-03-15,id12126,12126,QAT
Georgia,332,2018-03-15,id12126,12126,GEO
Oman,331,2018-03-15,id12126,12126,OMA
Mauritania,322,2018-03-15,id12126,12126,MTN
Kenya,317,2018-03-15,id12126,12126,KEN
Mozambique,317,2018-03-15,id12126,12126,MOZ
St. Kitts and Nevis,316,2018-03-15,id12126,12126,SKN
Zimbabwe,312,2018-03-15,id12126,12126,ZIM
Madagascar,309,2018-03-15,id12126,12126,MAD
Niger,305,2018-03-15,id12126,12126,NIG
Namibia,302,2018-03-15,id12126,12126,NAM
Rwanda,296,2018-03-15,id12126,12126,RWA
Vietnam,293,2018-03-15,id12126,12126,VIE
Turkmenistan,292,2018-03-15,id12126,12126,TKM
Kyrgyz Republic,282,2018-03-15,id12126,12126,KGZ
Nicaragua,277,2018-03-15,id12126,12126,NCA
Sudan,276,2018-03-15,id12126,12126,SDN
Jordan,276,2018-03-15,id12126,12126,JOR
Korea DPR,270,2018-03-15,id12126,12126,PRK
New Zealand,267,2018-03-15,id12126,12126,NZL
Central African Republic,266,2018-03-15,id12126,12126,CTA
Philippines,265,2018-03-15,id12126,12126,PHI
Malawi,264,2018-03-15,id12126,12126,MWI
Tajikistan,255,2018-03-15,id12126,12126,TJK
Bahrain,253,2018-03-15,id12126,12126,BHR
Guatemala,245,2018-03-15,id12126,12126,GUA
Azerbaijan,243,2018-03-15,id12126,12126,AZE
Togo,241,2018-03-15,id12126,12126,TOG
Thailand,238,2018-03-15,id12126,12126,THA
Andorra,232,2018-03-15,id12126,12126,AND
Latvia,231,2018-03-15,id12126,12126,LVA
Comoros,230,2018-03-15,id12126,12126,COM
Swaziland,227,2018-03-15,id12126,12126,SWZ
Chinese Taipei,225,2018-03-15,id12126,12126,TPE
Liberia,224,2018-03-15,id12126,12126,LBR
Kazakhstan,223,2018-03-15,id12126,12126,KAZ
Ethiopia,221,2018-03-15,id12126,12126,ETH
Equatorial Guinea,213,2018-03-15,id12126,12126,EQG
Antigua and Barbuda,212,2018-03-15,id12126,12126,ATG
Yemen,211,2018-03-15,id12126,12126,YEM
Angola,210,2018-03-15,id12126,12126,ANG
Myanmar,203,2018-03-15,id12126,12126,MYA
Burundi,203,2018-03-15,id12126,12126,BDI
Lesotho,193,2018-03-15,id12126,12126,LES
Hong Kong,190,2018-03-15,id12126,12126,HKG
Tanzania,186,2018-03-15,id12126,12126,TAN
Lithuania,182,2018-03-15,id12126,12126,LTU
Afghanistan,176,2018-03-15,id12126,12126,AFG
Botswana,173,2018-03-15,id12126,12126,BOT
Maldives,161,2018-03-15,id12126,12126,MDV
Solomon Islands,152,2018-03-15,id12126,12126,SOL
Barbados,151,2018-03-15,id12126,12126,BRB
Tahiti,149,2018-03-15,id12126,12126,TAH
South Sudan,148,2018-03-15,id12126,12126,SSD
New Caledonia,146,2018-03-15,id12126,12126,NCL
Vanuatu,141,2018-03-15,id12126,12126,VAN
Suriname,140,2018-03-15,id12126,12126,SUR
Mauritius,134,2018-03-15,id12126,12126,MRI
Guyana,126,2018-03-15,id12126,12126,GUY
Papua New Guinea,126,2018-03-15,id12126,12126,PNG
Grenada,126,2018-03-15,id12126,12126,GRN
Indonesia,123,2018-03-15,id12126,12126,IDN
Dominican Republic,121,2018-03-15,id12126,12126,DOM
Gambia,120,2018-03-15,id12126,12126,GAM
Nepal,116,2018-03-15,id12126,12126,NEP
Dominica,112,2018-03-15,id12126,12126,DMA
Puerto Rico,112,2018-03-15,id12126,12126,PUR
Fiji,110,2018-03-15,id12126,12126,FIJ
Chad,110,2018-03-15,id12126,12126,CHA
Moldova,105,2018-03-15,id12126,12126,MDA
Singapore,103,2018-03-15,id12126,12126,SGP
Cambodia,103,2018-03-15,id12126,12126,CAM
St. Lucia,101,2018-03-15,id12126,12126,LCA
Kuwait,101,2018-03-15,id12126,12126,KUW
St. Vincent / Grenadines,100,2018-03-15,id12126,12126,VIN
Kosovo,97,2018-03-15,id12126,12126,KOS
Belize,96,2018-03-15,id12126,12126,BLZ
Malaysia,95,2018-03-15,id12126,12126,MAS
Sao Tome e Principe,94,2018-03-15,id12126,12126,STP
Aruba,92,2018-03-15,id12126,12126,ARU
Liechtenstein,91,2018-03-15,id12126,12126,LIE
Cuba,88,2018-03-15,id12126,12126,CUB
Laos,82,2018-03-15,id12126,12126,LAO
Bermuda,78,2018-03-15,id12126,12126,BER
Malta,68,2018-03-15,id12126,12126,MLT
Macau,65,2018-03-15,id12126,12126,MAC
Djibouti,64,2018-03-15,id12126,12126,DJI
Bhutan,63,2018-03-15,id12126,12126,BHU
Mongolia,49,2018-03-15,id12126,12126,MNG
Timor-Leste,44,2018-03-15,id12126,12126,TLS
Seychelles,43,2018-03-15,id12126,12126,SEY
Guam,43,2018-03-15,id12126,12126,GUM
Brunei Darussalam,39,2018-03-15,id12126,12126,BRU
American Samoa,38,2018-03-15,id12126,12126,ASA
Cook Islands,38,2018-03-15,id12126,12126,COK
Samoa,38,2018-03-15,id12126,12126,SAM
Bangladesh,31,2018-03-15,id12126,12126,BAN
US Virgin Islands,26,2018-03-15,id12126,12126,VIR
Montserrat,20,2018-03-15,id12126,12126,MSR
Sri Lanka,16,2018-03-15,id12126,12126,SRI
Turks and Caicos Islands,13,2018-03-15,id12126,12126,TCA
Cayman Islands,13,2018-03-15,id12126,12126,CAY
Pakistan,12,2018-03-15,id12126,12126,PAK
San Marino,11,2018-03-15,id12126,12126,SMR
British Virgin Islands,6,2018-03-15,id12126,12126,VGB
Anguilla,0,2018-03-15,id12126,12126,AIA
Bahamas,0,2018-03-15,id12126,12126,BAH
Eritrea,0,2018-03-15,id12126,12126,ERI
Gibraltar,0,2018-03-15,id12126,12126,GIB
Somalia,0,2018-03-15,id12126,12126,SOM
Tonga,0,2018-03-15,id12126,12126,TGA
Germany,1602,2018-02-15,id12098,12098,GER
Brazil,1484,2018-02-15,id12098,12098,BRA
Portugal,1358,2018-02-15,id12098,12098,POR
Argentina,1348,2018-02-15,id12098,12098,ARG
Belgium,1325,2018-02-15,id12098,12098,BEL
Spain,1231,2018-02-15,id12098,12098,ESP
Poland,1213,2018-02-15,id12098,12098,POL
Switzerland,1190,2018-02-15,id12098,12098,SUI
France,1183,2018-02-15,id12098,12098,FRA
Chile,1153,2018-02-15,id12098,12098,CHI
Peru,1128,2018-02-15,id12098,12098,PER
Denmark,1099,2018-02-15,id12098,12098,DEN
Colombia,1095,2018-02-15,id12098,12098,COL
Italy,1052,2018-02-15,id12098,12098,ITA
